ASV_ID	OTU_ID
ASV141388	ASV3235950
ASV141389	ASV3235950
ASV141414	ASV3235950
ASV141618	ASV3237240
ASV141692	ASV3235976
ASV141693	ASV3235976
ASV141694	ASV3235976
ASV142062	ASV3239681
ASV142063	ASV3239681
ASV142064	ASV3239681
ASV142065	ASV3239681
ASV142069	ASV3239681
ASV142070	ASV3239681
ASV142078	ASV3239689
ASV142098	ASV3239689
ASV142099	ASV3239689
ASV142100	ASV3239689
ASV142101	ASV3239689
ASV142166	ASV3239689
ASV142167	ASV3239689
ASV142168	ASV3239689
ASV142169	ASV3239689
ASV142170	ASV3239689
ASV142173	ASV3239689
ASV142174	ASV3239689
ASV142175	ASV3239689
ASV142176	ASV3239689
ASV142193	ASV3239689
ASV142242	ASV142241
ASV142243	ASV142241
ASV142244	ASV142241
ASV142245	ASV142241
ASV142246	ASV142241
ASV142302	ASV3239800
ASV142304	ASV3239800
ASV142335	ASV3239800
ASV142336	ASV3239800
ASV142361	ASV142360
ASV142362	ASV142360
ASV142363	ASV142360
ASV142368	ASV142360
ASV142369	ASV142360
ASV142932	ASV3237416
ASV142933	ASV3237416
ASV142934	ASV3237416
ASV142938	ASV3237416
ASV143030	ASV1103970
ASV143031	ASV1103970
ASV143034	ASV1103970
ASV14464	ASV40441
ASV144697	ASV3236076
ASV144698	ASV3236076
ASV1447	ASV3236231
ASV1448	ASV3236231
ASV14495	ASV3236517
ASV1451	ASV3239976
ASV14513	ASV123081
ASV14516	ASV25088
ASV14517	ASV25088
ASV145221	ASV3243910
ASV14530	ASV3244933
ASV14545	ASV3240230
ASV146329	ASV3237757
ASV147344	ASV3237961
ASV147345	ASV3237961
ASV147354	ASV3237961
ASV147355	ASV3237961
ASV147356	ASV3237961
ASV147357	ASV3237961
ASV147358	ASV3237961
ASV147359	ASV3237961
ASV148310	ASV3238099
ASV148374	ASV3238099
ASV14853	ASV3237302
ASV148699	ASV3238210
ASV148919	ASV3238246
ASV148920	ASV3238246
ASV150205	ASV3238450
ASV15028	ASV3238099
ASV15037	ASV3238099
ASV15038	ASV3238099
ASV15040	ASV3238099
ASV15041	ASV3238099
ASV15044	ASV3238210
ASV150897	ASV12443
ASV150899	ASV12443
ASV15113	ASV15112
ASV15115	ASV36514
ASV15117	ASV10609
ASV15118	ASV10609
ASV15119	ASV10609
ASV1521555	ASV1104682
ASV1522762	ASV1104692
ASV1525203	ASV3239302
ASV1526063	ASV2554617
ASV1566	ASV1103513
ASV1569	ASV3240003
ASV1570	ASV14506
ASV1571	ASV1103605
ASV1582	ASV3237172
ASV1600	ASV3238099
ASV1601	ASV3238168
ASV1681	ASV3236238
ASV1685	ASV3239976
ASV1686	ASV3239976
ASV1687	ASV3240023
ASV1688	ASV3236531
ASV1689	ASV129748
ASV1714	ASV3238099
ASV17580	ASV3238030
ASV17583	ASV3238053
ASV17584	ASV3238030
ASV1782	ASV1103513
ASV1783	ASV3239875
ASV1785	ASV3239976
ASV1786	ASV3240052
ASV1787	ASV14506
ASV1788	ASV14506
ASV1789	ASV3240217
ASV1790	ASV3240221
ASV18027	ASV101838
ASV1803	ASV3237172
ASV18030	ASV101839
ASV1818	ASV3238099
ASV18780	ASV3240003
ASV18796	ASV1103566
ASV18800	ASV128842
ASV18802	ASV128842
ASV18805	ASV3236503
ASV18815	ASV1103579
ASV18816	ASV1103579
ASV18817	ASV1103579
ASV18819	ASV1103579
ASV18840	ASV36907
ASV18871	ASV3240202
ASV1912	ASV3239976
ASV1913	ASV3239976
ASV1914	ASV3240023
ASV1915	ASV129434
ASV1916	ASV3240110
ASV1917	ASV129748
ASV1918	ASV40673
ASV1919	ASV3240139
ASV1920	ASV3240152
ASV1954	ASV3238099
ASV19573	ASV3238099
ASV19577	ASV3238099
ASV19582	ASV3238099
ASV19587	ASV3238099
ASV19588	ASV3238210
ASV19593	ASV3238099
ASV19674	ASV150883
ASV2054	ASV13724
ASV2055	ASV1103513
ASV2059	ASV128842
ASV2060	ASV3240100
ASV2061	ASV3240100
ASV2100	ASV3238099
ASV2101	ASV3238099
ASV2212	ASV3239975
ASV2213	ASV3240003
ASV2214	ASV14506
ASV2215	ASV129823
ASV2236	ASV3237172
ASV2357	ASV3239975
ASV2358	ASV3239976
ASV2359	ASV128842
ASV2360	ASV3236515
ASV2361	ASV129748
ASV2362	ASV699632
ASV2377	ASV3237172
ASV2394	ASV3238210
ASV2395	ASV15045
ASV2500	ASV3236238
ASV2505	ASV3240038
ASV2507	ASV699632
ASV2508	ASV3244933
ASV2527	ASV3237172
ASV2531	ASV3237302
ASV256770	ASV3238030
ASV26020	ASV36845
ASV26021	ASV3236238
ASV26022	ASV3236238
ASV26032	ASV1103513
ASV26036	ASV10242
ASV26042	ASV56553
ASV26082	ASV3239875
ASV2656	ASV40441
ASV2657	ASV3239976
ASV2658	ASV3239976
ASV2659	ASV128842
ASV2662	ASV14506
ASV2663	ASV129748
ASV2664	ASV129748
ASV2665	ASV3240132
ASV2666	ASV3240202
ASV2667	ASV3240257
ASV2700	ASV3237172
ASV2705	ASV3237305
ASV27149	ASV3239976
ASV27165	ASV1103566
ASV27168	ASV128842
ASV27169	ASV128842
ASV27182	ASV1103579
ASV27205	ASV129434
ASV27206	ASV129434
ASV27216	ASV129662
ASV27227	ASV129823
ASV27229	ASV129823
ASV27253	ASV699632
ASV27256	ASV1103613
ASV2729	ASV3238099
ASV2730	ASV3238210
ASV2731	ASV15045
ASV27999	ASV3237172
ASV28041	ASV68200
ASV28477	ASV3238099
ASV28478	ASV3238099
ASV28488	ASV3238099
ASV28491	ASV3238168
ASV28499	ASV3238099
ASV28506	ASV3238099
ASV28507	ASV3238099
ASV28509	ASV3238099
ASV28511	ASV3238210
ASV2863	ASV1103513
ASV28675	ASV1042363
ASV2871	ASV128842
ASV2873	ASV129748
ASV2874	ASV3240207
ASV2875	ASV3240252
ASV2939	ASV3238099
ASV2940	ASV3238210
ASV2941	ASV3238099
ASV2951	ASV1042363
ASV3077	ASV101839
ASV3078	ASV3236238
ASV3079	ASV13724
ASV3087	ASV3240202
ASV3131	ASV3237305
ASV3158	ASV3238099
ASV3159	ASV3238099
ASV3160	ASV3238099
ASV3161	ASV3238099
ASV3331	ASV3236238
ASV3332	ASV3236246
ASV3336	ASV3239875
ASV3339	ASV123028
ASV3341	ASV3240080
ASV334366	ASV101839
ASV3344	ASV129748
ASV3345	ASV129748
ASV334551	ASV3236238
ASV3346	ASV1103605
ASV3348	ASV3240221
ASV3349	ASV3240202
ASV335438	ASV3236231
ASV335641	ASV3236238
ASV336903	ASV13724
ASV3374	ASV56775
ASV3375	ASV3237172
ASV337771	ASV1103513
ASV337789	ASV1103513
ASV338313	ASV1103513
ASV338543	ASV1103513
ASV339470	ASV339465
ASV3403	ASV3238099
ASV3404	ASV3238099
ASV343363	ASV3236300
ASV343366	ASV3236300
ASV343470	ASV3236300
ASV343471	ASV3236300
ASV346833	ASV111465
ASV347127	ASV3239659
ASV347128	ASV3239659
ASV348809	ASV3239875
ASV349416	ASV3239875
ASV349568	ASV3239875
ASV3634	ASV3236225
ASV3639	ASV2555665
ASV3645	ASV1103579
ASV3646	ASV1103598
ASV3647	ASV129434
ASV3650	ASV130091
ASV3651	ASV3240139
ASV3652	ASV3088
ASV3687	ASV56801
ASV38711	ASV101838
ASV38714	ASV283969
ASV38724	ASV3236225
ASV38728	ASV3236231
ASV38729	ASV3236231
ASV38764	ASV337078
ASV38765	ASV56545
ASV38783	ASV1103513
ASV3972	ASV3236231
ASV3973	ASV10242
ASV3974	ASV10242
ASV3975	ASV11910
ASV3985	ASV3240003
ASV3986	ASV3239976
ASV3988	ASV1103579
ASV3989	ASV12015
ASV3990	ASV129748
ASV3991	ASV129748
ASV3992	ASV130091
ASV3993	ASV699632
ASV40385	ASV3236406
ASV40386	ASV3236406
ASV40387	ASV3236406
ASV40388	ASV3236406
ASV40389	ASV3236406
ASV4039	ASV123302
ASV40390	ASV3236406
ASV40391	ASV3236406
ASV4041	ASV68200
ASV4048	ASV3237172
ASV40539	ASV128842
ASV40549	ASV128842
ASV40561	ASV101933
ASV40562	ASV101933
ASV40565	ASV1103579
ASV40566	ASV1103579
ASV40567	ASV3236515
ASV40569	ASV3236531
ASV40668	ASV129823
ASV40687	ASV130006
ASV40690	ASV130006
ASV40779	ASV3240207
ASV4078	ASV3238099
ASV4079	ASV3238099
ASV40790	ASV3240132
ASV40799	ASV3240257
ASV4080	ASV3238168
ASV4088	ASV36514
ASV4089	ASV10608
ASV42292	ASV3235950
ASV42293	ASV3235950
ASV42294	ASV3235950
ASV42295	ASV3235950
ASV42296	ASV3235950
ASV42297	ASV3235950
ASV42298	ASV3235950
ASV42302	ASV3235950
ASV42303	ASV3235950
ASV42304	ASV3235950
ASV42305	ASV3235950
ASV42306	ASV3235950
ASV42307	ASV3235950
ASV42309	ASV3235950
ASV42310	ASV3235950
ASV42311	ASV3235950
ASV42312	ASV3235950
ASV42313	ASV3235950
ASV42314	ASV3235950
ASV42315	ASV3235950
ASV42365	ASV3235976
ASV42450	ASV3239689
ASV42873	ASV3236076
ASV42970	ASV3243910
ASV42971	ASV3243910
ASV42972	ASV3243910
ASV42973	ASV3243910
ASV42974	ASV3243910
ASV42981	ASV3243910
ASV43391	ASV3237961
ASV43392	ASV3237961
ASV43394	ASV3237961
ASV43395	ASV3237961
ASV4344	ASV3236225
ASV4351	ASV40441
ASV4352	ASV3240003
ASV4355	ASV123028
ASV43557	ASV3238099
ASV43566	ASV3238099
ASV43567	ASV3238099
ASV43568	ASV3238099
ASV4357	ASV128842
ASV4358	ASV128842
ASV4359	ASV3236503
ASV43598	ASV3238168
ASV4361	ASV123081
ASV4362	ASV1103613
ASV43621	ASV3238099
ASV4363	ASV3240139
ASV43631	ASV3238099
ASV4364	ASV3347
ASV43643	ASV3238099
ASV43657	ASV148911
ASV43658	ASV148911
ASV43659	ASV148911
ASV43660	ASV148911
ASV43661	ASV148911
ASV43662	ASV148911
ASV43663	ASV148911
ASV43877	ASV3238450
ASV43878	ASV3238450
ASV44010	ASV1042363
ASV4466	ASV3238099
ASV4468	ASV3238210
ASV4469	ASV1104323
ASV4775	ASV101838
ASV4776	ASV3236231
ASV4777	ASV13724
ASV4778	ASV337078
ASV4782	ASV3239905
ASV4786	ASV14506
ASV4787	ASV25088
ASV4788	ASV130006
ASV4789	ASV1103613
ASV4791	ASV3240217
ASV4792	ASV3240257
ASV4855	ASV56775
ASV4856	ASV3237172
ASV4910	ASV3238210
ASV4911	ASV15045
ASV4922	ASV12443
ASV5218	ASV3236246
ASV5227	ASV3239875
ASV5235	ASV1103566
ASV5238	ASV129434
ASV5239	ASV2550769
ASV5240	ASV14506
ASV5241	ASV14506
ASV5243	ASV1103613
ASV5247	ASV3240202
ASV5316	ASV3237172
ASV5317	ASV56775
ASV5364	ASV3238099
ASV5365	ASV3238099
ASV5367	ASV3238210
ASV5742	ASV3236231
ASV5754	ASV3239976
ASV5755	ASV128842
ASV5756	ASV3236531
ASV5758	ASV1103598
ASV5760	ASV129434
ASV5761	ASV3240114
ASV5762	ASV14506
ASV5763	ASV129662
ASV5766	ASV1103613
ASV5767	ASV3347
ASV5864	ASV56801
ASV5865	ASV3237302
ASV5866	ASV3237302
ASV5877	ASV3237172
ASV5908	ASV3238099
ASV5909	ASV3238099
ASV5910	ASV3238210
ASV5926	ASV10608
ASV59995	ASV3236231
ASV60008	ASV3236231
ASV60019	ASV3236238
ASV60022	ASV3236238
ASV60025	ASV3236238
ASV60049	ASV3236231
ASV60099	ASV10242
ASV60142	ASV3236283
ASV60143	ASV3236283
ASV60144	ASV3236283
ASV60145	ASV3236283
ASV60146	ASV3236283
ASV60148	ASV3236283
ASV60259	ASV3239659
ASV60260	ASV3239659
ASV60261	ASV3239659
ASV60262	ASV3239659
ASV60306	ASV3239875
ASV6385	ASV3236246
ASV6386	ASV13724
ASV6391	ASV3239875
ASV6403	ASV40441
ASV6406	ASV123028
ASV6407	ASV542232
ASV64078	ASV3236406
ASV64079	ASV3236406
ASV6410	ASV101933
ASV6411	ASV3236515
ASV6415	ASV3240221
ASV64309	ASV542232
ASV64311	ASV123028
ASV64348	ASV3236503
ASV64375	ASV1103579
ASV64383	ASV1103579
ASV64384	ASV1103579
ASV64453	ASV129434
ASV64618	ASV123081
ASV64636	ASV1103605
ASV64656	ASV699632
ASV64717	ASV3240132
ASV6490	ASV56775
ASV6491	ASV3237172
ASV6499	ASV19310
ASV6500	ASV3237302
ASV6554	ASV3238099
ASV6556	ASV3238210
ASV6557	ASV15045
ASV6560	ASV1104323
ASV6567	ASV28672
ASV6568	ASV10609
ASV6569	ASV1042363
ASV668517	ASV3236406
ASV668518	ASV3236406
ASV668519	ASV3236406
ASV668520	ASV3236406
ASV668521	ASV3236406
ASV676724	ASV40441
ASV677680	ASV40441
ASV67933	ASV3237172
ASV68009	ASV3235950
ASV68010	ASV3235950
ASV68014	ASV3235950
ASV68018	ASV3235950
ASV680946	ASV123028
ASV68100	ASV3237240
ASV681268	ASV123028
ASV68142	ASV3235976
ASV68143	ASV3235976
ASV68144	ASV3235976
ASV68145	ASV3235976
ASV681464	ASV123028
ASV681517	ASV64312
ASV682293	ASV128842
ASV68256	ASV3239689
ASV68262	ASV3239681
ASV68263	ASV3239681
ASV68264	ASV3239681
ASV68274	ASV142109
ASV68275	ASV3239689
ASV68276	ASV3239689
ASV68293	ASV3239689
ASV68296	ASV3239689
ASV682962	ASV128842
ASV68297	ASV3239689
ASV68298	ASV3239689
ASV68331	ASV3239800
ASV68332	ASV3239800
ASV68333	ASV3239800
ASV68334	ASV3239800
ASV683346	ASV128842
ASV68335	ASV3239800
ASV68338	ASV3239800
ASV68339	ASV3239800
ASV68346	ASV142360
ASV68347	ASV142360
ASV68348	ASV142360
ASV68349	ASV142360
ASV68351	ASV142360
ASV684617	ASV1103579
ASV684976	ASV1103579
ASV684983	ASV1103579
ASV685141	ASV3236531
ASV68533	ASV3236034
ASV68534	ASV3236034
ASV68535	ASV3236034
ASV68536	ASV3236034
ASV68537	ASV3236034
ASV68541	ASV3236034
ASV68544	ASV3236034
ASV686449	ASV3236531
ASV686526	ASV1103579
ASV689251	ASV129434
ASV69200	ASV3236076
ASV69201	ASV3236076
ASV69202	ASV3236076
ASV69203	ASV3236076
ASV69204	ASV3236076
ASV69377	ASV3243910
ASV69378	ASV3243910
ASV69382	ASV3243910
ASV69383	ASV3243910
ASV69384	ASV3243910
ASV69386	ASV3243910
ASV69387	ASV3243910
ASV69388	ASV3243910
ASV695160	ASV695159
ASV695186	ASV129823
ASV695557	ASV695159
ASV695558	ASV129823
ASV696713	ASV25088
ASV696841	ASV1103605
ASV699604	ASV699632
ASV70219	ASV3237961
ASV70220	ASV3237961
ASV70222	ASV3237961
ASV70226	ASV3237961
ASV70227	ASV3237961
ASV70229	ASV3237961
ASV70578	ASV3238099
ASV70583	ASV3238099
ASV70639	ASV3238168
ASV70753	ASV148911
ASV7107	ASV3236217
ASV7108	ASV3236231
ASV7109	ASV3236231
ASV7110	ASV3236246
ASV7111	ASV3236246
ASV7112	ASV3236246
ASV7113	ASV3236246
ASV71179	ASV3238450
ASV71180	ASV3238450
ASV71181	ASV3238450
ASV71182	ASV3238450
ASV71183	ASV3238450
ASV71184	ASV3238450
ASV7119	ASV2555665
ASV7126	ASV3236515
ASV7127	ASV1103598
ASV7128	ASV284326
ASV7131	ASV3236531
ASV7132	ASV12015
ASV7133	ASV12015
ASV7134	ASV123081
ASV71414	ASV1041361
ASV71431	ASV10609
ASV7236	ASV3237305
ASV7290	ASV3238099
ASV7291	ASV3238099
ASV7292	ASV3238099
ASV7294	ASV3238099
ASV7295	ASV15045
ASV7313	ASV1041210
ASV7317	ASV44021
ASV7965	ASV101839
ASV7966	ASV3236217
ASV7967	ASV3236217
ASV7968	ASV3236231
ASV7969	ASV3236238
ASV7970	ASV3236266
ASV7986	ASV3239975
ASV7987	ASV3239998
ASV7991	ASV1103566
ASV7995	ASV1103579
ASV8102	ASV8101
ASV8107	ASV56775
ASV8132	ASV5330
ASV8182	ASV3238099
ASV8183	ASV3238099
ASV8186	ASV3238168
ASV8187	ASV3238099
ASV8190	ASV3238210
ASV8191	ASV8189
ASV8218	ASV1042363
ASV8219	ASV1042363
ASV884926	ASV3239681
ASV884947	ASV3239681
ASV884950	ASV3239681
ASV885190	ASV3239689
ASV885533	ASV142109
ASV885534	ASV142109
ASV885535	ASV142109
ASV885647	ASV3239689
ASV885875	ASV3239689
ASV886120	ASV3239689
ASV886121	ASV3239689
ASV886145	ASV3239689
ASV886495	ASV3239689
ASV886496	ASV3239689
ASV886499	ASV3239689
ASV887314	ASV142241
ASV887315	ASV142241
ASV887316	ASV142241
ASV887340	ASV142241
ASV887341	ASV142241
ASV887342	ASV142241
ASV887346	ASV142241
ASV887525	ASV3239767
ASV887568	ASV3239767
ASV887575	ASV3239767
ASV888335	ASV3239800
ASV888781	ASV142360
ASV888785	ASV142360
ASV8918	ASV3236231
ASV8920	ASV3236246
ASV8921	ASV13724
ASV8922	ASV1103513
ASV8923	ASV1103513
ASV8953	ASV1103566
ASV8954	ASV1103566
ASV8955	ASV542232
ASV8957	ASV128842
ASV8958	ASV128842
ASV8959	ASV128842
ASV8960	ASV3236503
ASV8962	ASV1103579
ASV8966	ASV129434
ASV8967	ASV129434
ASV8972	ASV129823
ASV8976	ASV1103613
ASV897874	ASV3237416
ASV897876	ASV3237416
ASV8981	ASV3240214
ASV8982	ASV3240214
ASV898695	ASV1103970
ASV9108	ASV8101
ASV9109	ASV8101
ASV9117	ASV56775
ASV9119	ASV56775
ASV9128	ASV68200
ASV9129	ASV3237305
ASV9205	ASV8189
ASV9207	ASV3238210
ASV9208	ASV8189
ASV9209	ASV3238210
ASV9245	ASV12441
ASV9246	ASV10607
ASV9247	ASV10609
ASV9248	ASV484535
ASV957948	ASV3237757
ASV957949	ASV3237757
ASV975826	ASV3237961
ASV975829	ASV3237961
ASV975876	ASV3237961
ASV975878	ASV3237961
ASV992882	ASV3238099
ASV992887	ASV3238099
ASV993213	ASV3238099
ASV993306	ASV3238099
ASV993879	ASV3238099
ASV993885	ASV3238099
ASV993969	ASV3238099
ASV995214	ASV8189
ASV998177	ASV3238168
ASV1012070	ASV3243910
ASV1012618	ASV3243910
ASV1012619	ASV3243910
ASV1012620	ASV3243910
ASV1012621	ASV3243910
ASV1015386	ASV3238087
ASV10259	ASV2998161
ASV1027731	ASV3238442
ASV1027733	ASV3238442
ASV1036358	ASV1104441
ASV1036359	ASV1104441
ASV1036361	ASV1104441
ASV111099	ASV3236273
ASV111100	ASV3236273
ASV111174	ASV3236291
ASV111175	ASV3236291
ASV111176	ASV3236291
ASV111208	ASV3236307
ASV11928	ASV111729
ASV1201145	ASV3238030
ASV1201164	ASV3238030
ASV128014	ASV128011
ASV129267	ASV129170
ASV132518	ASV132517
ASV132519	ASV132517
ASV132520	ASV132517
ASV132521	ASV132517
ASV132522	ASV132517
ASV137508	ASV3238527
ASV137509	ASV3238527
ASV138570	ASV3236797
ASV138571	ASV3236797
ASV138572	ASV3236797
ASV138573	ASV3236797
ASV138574	ASV3236797
ASV138575	ASV3236797
ASV138576	ASV3236797
ASV138577	ASV3236797
ASV138578	ASV3236797
ASV138670	ASV3236797
ASV138671	ASV3236797
ASV139342	ASV3236854
ASV139343	ASV3236854
ASV139344	ASV3236854
ASV139345	ASV3236854
ASV139346	ASV3236854
ASV139347	ASV3236854
ASV139348	ASV3236854
ASV139372	ASV3236969
ASV139375	ASV3236969
ASV139754	ASV139752
ASV140291	ASV3235910
ASV140292	ASV3235910
ASV140295	ASV3235910
ASV140296	ASV3235910
ASV140297	ASV3235910
ASV140363	ASV3235908
ASV140364	ASV3235908
ASV140365	ASV3235908
ASV140560	ASV3243682
ASV14151	ASV111729
ASV142199	ASV3239689
ASV142415	ASV142414
ASV142517	ASV3237335
ASV142520	ASV3237335
ASV142844	ASV3237405
ASV143153	ASV3236019
ASV143154	ASV3236019
ASV143155	ASV3236019
ASV143156	ASV3236019
ASV143206	ASV3236063
ASV143207	ASV3236063
ASV143208	ASV3236063
ASV143209	ASV3236063
ASV143239	ASV3236063
ASV143367	ASV3237326
ASV143606	ASV3237326
ASV143607	ASV3237326
ASV143608	ASV3237326
ASV143610	ASV3237326
ASV143611	ASV3237326
ASV143612	ASV3237326
ASV143613	ASV3237326
ASV143682	ASV3237326
ASV143913	ASV3237488
ASV143914	ASV3237488
ASV143931	ASV3237493
ASV143933	ASV3237493
ASV143943	ASV3237493
ASV143944	ASV3237493
ASV143945	ASV3237493
ASV143946	ASV3237493
ASV143947	ASV3237493
ASV143953	ASV3237493
ASV143954	ASV3237493
ASV143955	ASV3237493
ASV143956	ASV3237493
ASV143957	ASV3237493
ASV143986	ASV3237506
ASV143987	ASV3237506
ASV143989	ASV3237506
ASV144072	ASV3237528
ASV144073	ASV3237528
ASV144090	ASV3237493
ASV144091	ASV3237493
ASV144092	ASV3237493
ASV144093	ASV3237493
ASV144094	ASV3237493
ASV144095	ASV3237493
ASV144097	ASV3237493
ASV144217	ASV3237541
ASV144218	ASV3237541
ASV144219	ASV3237541
ASV144275	ASV144274
ASV144280	ASV144274
ASV144339	ASV3237562
ASV144388	ASV3237550
ASV144389	ASV1104060
ASV144586	ASV3237335
ASV144851	ASV3237609
ASV144860	ASV3237609
ASV1450	ASV3239927
ASV145405	ASV1104126
ASV145480	ASV3237617
ASV145575	ASV3237661
ASV145672	ASV1104147
ASV145674	ASV1104147
ASV145684	ASV1104153
ASV145740	ASV3238490
ASV145741	ASV3238490
ASV145751	ASV1104153
ASV145769	ASV145767
ASV145780	ASV3240309
ASV146381	ASV3237741
ASV146385	ASV3237741
ASV146706	ASV3237868
ASV146707	ASV3237868
ASV146799	ASV3237372
ASV146800	ASV3237372
ASV146805	ASV3237372
ASV146806	ASV3237372
ASV146846	ASV1104239
ASV146904	ASV1104060
ASV146933	ASV3237923
ASV146935	ASV3237923
ASV147050	ASV1104262
ASV147051	ASV1104262
ASV147126	ASV3236115
ASV147528	ASV3236134
ASV147529	ASV3236134
ASV147531	ASV3236134
ASV147532	ASV3236134
ASV147538	ASV1103438
ASV147547	ASV3236134
ASV147548	ASV3236134
ASV149993	ASV3237404
ASV149996	ASV3237404
ASV150074	ASV3236168
ASV150076	ASV3236168
ASV150114	ASV3238438
ASV150115	ASV3238438
ASV150116	ASV3238438
ASV150118	ASV3238438
ASV150150	ASV3238442
ASV150151	ASV3238442
ASV150153	ASV3238442
ASV150154	ASV3238442
ASV150163	ASV3238442
ASV150277	ASV3238462
ASV150448	ASV3238460
ASV150454	ASV3238460
ASV150455	ASV3238460
ASV150457	ASV3238460
ASV150458	ASV3238460
ASV150576	ASV1104441
ASV150577	ASV1104441
ASV150585	ASV1104441
ASV150587	ASV1104441
ASV15121	ASV1065314
ASV1684	ASV3239935
ASV1784	ASV3239887
ASV18074	ASV3239927
ASV19671	ASV12440
ASV2057	ASV3239875
ASV2209	ASV3239927
ASV2355	ASV38915
ASV2356	ASV111895
ASV2502	ASV1105009
ASV2553332	ASV3238030
ASV2555177	ASV1104989
ASV26086	ASV3239875
ASV26100	ASV10253
ASV26105	ASV3239927
ASV26110	ASV1105009
ASV27184	ASV129170
ASV2867	ASV57497
ASV2869	ASV3239919
ASV2969418	ASV3238030
ASV2969759	ASV3238050
ASV3083	ASV3239875
ASV3084	ASV3239887
ASV3085	ASV111817
ASV3086	ASV10257
ASV3337	ASV1512194
ASV3338	ASV3239887
ASV342321	ASV3236273
ASV342324	ASV3236273
ASV343109	ASV3236291
ASV343113	ASV3236291
ASV345802	ASV3236353
ASV349978	ASV3239875
ASV351891	ASV3239927
ASV353693	ASV3239927
ASV354849	ASV3239927
ASV3640	ASV1105009
ASV3641	ASV112093
ASV3642	ASV112093
ASV38804	ASV3236273
ASV38818	ASV3236307
ASV38819	ASV3236307
ASV38820	ASV3236307
ASV38841	ASV3236307
ASV38842	ASV3236307
ASV38843	ASV3236307
ASV38845	ASV3236307
ASV38846	ASV3236307
ASV3979	ASV2555580
ASV3980	ASV37488
ASV3982	ASV111729
ASV42113	ASV3235908
ASV42114	ASV3235908
ASV42115	ASV3235908
ASV42552	ASV3237405
ASV42553	ASV3237405
ASV42554	ASV3237405
ASV42560	ASV3237405
ASV42561	ASV3237405
ASV42562	ASV3237405
ASV42605	ASV3236019
ASV42606	ASV3236019
ASV42607	ASV3236019
ASV42608	ASV3236019
ASV42609	ASV3236019
ASV42610	ASV3236019
ASV42611	ASV3236019
ASV42617	ASV3236063
ASV42618	ASV3236063
ASV42623	ASV3236063
ASV42624	ASV3236063
ASV42625	ASV3236063
ASV42626	ASV3236063
ASV42627	ASV3236063
ASV42628	ASV3236063
ASV42629	ASV3236063
ASV42644	ASV3237326
ASV42645	ASV3237326
ASV42646	ASV3237326
ASV42647	ASV3237326
ASV42648	ASV3237326
ASV42649	ASV3237326
ASV42650	ASV3237326
ASV42654	ASV3237326
ASV42673	ASV3237326
ASV42674	ASV3237326
ASV42685	ASV3237326
ASV42686	ASV3237326
ASV42687	ASV3237326
ASV42688	ASV3237326
ASV42689	ASV3237326
ASV42690	ASV3237326
ASV42691	ASV3237326
ASV42700	ASV3237326
ASV42701	ASV3237326
ASV42702	ASV3237326
ASV42703	ASV3237326
ASV42704	ASV3237326
ASV42705	ASV3237326
ASV42706	ASV3237326
ASV42712	ASV3237326
ASV42713	ASV3237326
ASV42714	ASV3237326
ASV42715	ASV3237326
ASV42735	ASV3237484
ASV42736	ASV3237484
ASV42737	ASV3237484
ASV42738	ASV3237484
ASV42739	ASV3237484
ASV42740	ASV3237484
ASV42741	ASV3237484
ASV42753	ASV3237506
ASV42768	ASV3237528
ASV42769	ASV3237528
ASV42782	ASV3237541
ASV42783	ASV3237541
ASV42786	ASV3237541
ASV42789	ASV3237541
ASV42807	ASV1104060
ASV42808	ASV1104060
ASV42809	ASV1104060
ASV42821	ASV1104058
ASV42822	ASV1104058
ASV42824	ASV1104058
ASV42844	ASV1104060
ASV42848	ASV3237335
ASV42849	ASV3237335
ASV42850	ASV3237335
ASV42851	ASV3237335
ASV42852	ASV3237335
ASV42853	ASV3237335
ASV42854	ASV3237335
ASV42858	ASV3237335
ASV42859	ASV3237335
ASV42860	ASV3237335
ASV42862	ASV3237335
ASV42907	ASV3237614
ASV42908	ASV3237614
ASV42909	ASV3237614
ASV42910	ASV3237614
ASV42911	ASV3237614
ASV42912	ASV3237614
ASV42922	ASV3237617
ASV42925	ASV3237617
ASV42928	ASV3237617
ASV42929	ASV3237617
ASV42930	ASV3237617
ASV42931	ASV3237617
ASV42932	ASV3237617
ASV42961	ASV3237661
ASV42962	ASV3237661
ASV42963	ASV3237661
ASV42965	ASV42964
ASV43032	ASV3237661
ASV43033	ASV3237661
ASV43034	ASV3237661
ASV43038	ASV3237617
ASV43045	ASV3237657
ASV43048	ASV3243923
ASV43049	ASV3243923
ASV43050	ASV3243923
ASV43052	ASV1104119
ASV43053	ASV1104119
ASV43054	ASV1104119
ASV43055	ASV1104119
ASV43056	ASV1104119
ASV43057	ASV1104119
ASV43070	ASV1104147
ASV43071	ASV1104147
ASV43077	ASV3237700
ASV43078	ASV3237700
ASV43086	ASV145767
ASV43100	ASV3237707
ASV43116	ASV3237716
ASV43117	ASV3240309
ASV43118	ASV3240309
ASV43119	ASV3240309
ASV43131	ASV3237722
ASV43132	ASV3237722
ASV43133	ASV3237722
ASV43134	ASV3237722
ASV43135	ASV3237722
ASV43136	ASV3237722
ASV43137	ASV3237722
ASV43138	ASV3237722
ASV43139	ASV3237722
ASV43151	ASV43146
ASV43152	ASV43146
ASV43153	ASV43146
ASV43154	ASV43146
ASV43160	ASV3237747
ASV43166	ASV3237741
